name,price,status,shipping,free_returns,items_sold
"Brand New High Quality Belt: JVC LA10 L-A10, LA-10 LA11, L-A11, LA-11 Turntable",$8.88,Brand New,1.99,True,68
"Display 360 Degree Electric Turntable,For Small Product Display, 7.87In D",$27.75,Brand New,0,True,
Yamaha YP-D51 Direct Drive Record Player Turntable Confirmed Excellent Operation,$405.00,Pre-Owned,70.0,True,19
"Victrola Automatic Turntable Black, Model VPT-2000-BLK-ATE slightly used in Box",$300.00,Pre-Owned,110.44,False,
Wicked For Good Crosley RSD Black Friday Cruiser Plus Green & Pink FULL SET NIB,$340.00,Brand New,0,False,
Crosley Cruiser Plus Portable Turntable with Bluetooth In/Out - Red,$44.95,Open Box,0,False,
Victrola The Lewis Mahogany 8-in-1 Bluetooth Turntable Record Player,$95.96,Open Box,14.88,True,
Turntable Belt for HITACHI HT-20S  HT-21  HT-320  HT-324     22,$13.99,Brand New,0,True,247
"Auto Turntable for 3D Scanners, Easy Scanning of Featureless and Small",$46.79,Brand New,0,False,
IT Turntable,$9.99,Pre-Owned,26.7,False,
Danfi Audio -6 in 1 Record Player Bluetooth Turntable Built-in Speaker USB Open,$33.20,Open Box,23.08,False,
SEALED Hudson Hi-Fi Turntable Cartridge Alignment Protractor Mat,$29.99,Brand New,6.88,False,
Technics SL-1100 SL-1100A SL-110 Speed Repair Kit Capacitors Turntable Recap Set,$25.00,Brand New,6.0,True,95
Compact All-in-One Record Player with External Speakers & Bluetooth Connectivity,$130.00,Open Box,0,False,
"Amari LP-10mk  Magnetic Levitation Turntable - High End  9"" Tonearm + Cartridge",$999.00,Brand New,75.0,False,
Bauhn Suitcase Record Player Turntable USB AUX Input NEW IN BOX NEVER USED,$34.99,Brand New,12.99,False,
GENUINE Tetrad BSR flip  Needle T1LS  Stylus.    Extra Value  3 In Package,$11.99,Brand New,0,True,
Record Store Day 2019 RSD3 Mini Turntable and Five 3-inch Vinyl Records RSD2019,$149.00,Brand New,13.85,False,
Cork Turntable Mat/3mm Thick for Better Sound Support on 11.8 Inches Vinyl LP...,$16.99,Brand New,0,False,
Crosley Cruiser Plus Portable Turntable Bluetooth – CR8005F-BU,$39.99,Pre-Owned,11.4024,False,
Suit Case Record Player *BRAND NEW*,$15.99,Brand New,13.89,False,
Technics SL-1400 Speed Repair Kit Capacitors Turntable Recap Set SL-1410,$13.00,Brand New,6.0,True,
Turntable suspended isolation Leveling feet foot Load Set of 4 Black,$72.87,Brand New,0,False,
RARE Sharper Image DJ Turntable Audio Converter Turns Vinyl Records Audio To MP3,$39.95,Brand New,0,False,
"TURNTABLE STYLUS NEEDLE FOR SHURE M92E, 500S, 800E, HE50S, HE100E, PRO-4",$16.99,Brand New,0,True,
TTWeight Classic 454g Aluminum Turntable Record Weight Level,$100.00,Pre-Owned,10.002,False,
TURNTABLE  BELT  REPLACEMENT FOR  TEAC TN-300  *FREE SHIP*,$17.88,Brand New,0,False,
7 Inch Turntable Mat Rubber Silicone Slipmat Pad for Vinyl Record Player,$10.40,Brand New,0,True,
PIONEER PL-450 TURNTABLE TONEARM REST & LOCK ONLY PLEASE CHECK PICS 🔥 MINT COND,$28.05,Pre-Owned,8.75,False,
"Victrola Turntable & Multimedia Bluetooth Connectivity, Radio, Cassette",$99.59,Open Box,0,False,
Turntable Belt for EMERSON NR303TT MC-1434    207,$13.99,Brand New,0,True,157
Classic Belt-Driven Turntable with Built-in Speakers & AUX Input for Home Audio,$67.19,Brand New,0,True,
"45 rpm Record Adapter  Silver  Dome W/level Aluminum for 7"" Inch Vinyl Records",$10.99,Brand New,0,True,
SoundBeast All-in-One Turntable - Record Player Bluetooth CD Cassette Tape FM,$179.95,Brand New,0,True,
Crosley CR6023A Wood Turntable Record Player Bluetooth AM/FM Radio Natural,$59.98,Pre-Owned,0,True,
Victrola - Harmony Bluetooth Turntable System with Speakers - Black,$120.00,Pre-Owned,25.0023,False,
Crosley CR6019A Executive Portable Record Player USB Belt Drive Brown Black,$39.50,Open Box,16.31,False,
Vintage Turntable Replacement Feet for Pioneer PL-512/514/516/518/540/560,$29.98,Brand New,5.77,True,151
GENUINE  Tetrad/BSR flip style T2MD DIAMOND SAPPHIRE Lp/78,$11.99,Brand New,0,True,342
Cycle Cam Replacement rubber tire for RCA RP-190 45-EY-2 45rpm Record Player,$9.95,Brand New,5.2024,False,920
Vintage TOSHIBA SR-F770 DIRECT DRIVE Automatic Turntable W/ Manual & Box - Mint,$770.23,Pre-Owned,64.9,False,
NAGAOKA MP-200H NEW 2026 MADE IN JAPAN CARTRIDGE+Headshell by AUTHORIZED DEALER,$414.98,Brand New,8.98,False,27
NUMARK TT-1510 Belt Drive Turntable 33-45 Tested DJ,$129.99,Pre-Owned,49.42,False,
"5 Pieces Turntable Belt with 5 Record Player Needle, Replacement Black",$17.26,Brand New,0,True,
"Wicked : For Good RSD Glinda Bundle (Turntable, Soundtrack, & Tote Bag) SEALED",$175.00,Brand New,28.09,False,
"Acrylic Turntable Platter Mat, 12 Inches Acrylic Slipmat for Vinyl LP Record",$16.44,Brand New,0,False,
Boytone BT-22M Bluetooth Record Player Turntable AM/FM Radio Cassette CD,$129.00,Brand New,0,True,19
World's Smallest Portable Record Player Candy Blue Stokyo SOUNDWAGON New in Box,$129.95,Brand New,5.95,True,
Aiwa Stereo Turntable System model PX-E860U Vintage 1999,$39.99,Pre-Owned,19.26,False,
Technics SL-6 Linear Tracking Turntable Fully Automatic Direct Drive Tested Read,$139.99,Pre-Owned,21.9624,False,
"Belt Drive Turntable for Vinyl Record Player,Connect with Bluetooth Speakers",$193.99,Brand New,0,False,
TURNTABLE BELT FOR TECHNICS SL-B5 SG-J555 SL-B300 SL-B303 SL-H205 SL-B20 SL-BD27,$9.99,Brand New,0,True,147
Ariston Audio RD11 Superieur Belt Drive Turntable with Audioquest PT-8 Arm,$650.00,Pre-Owned,90.0,False,
TANNOY MICRO TM33 belt drive turntable ...NO RETURNS...PARTS ONLY...,$325.80,Parts Only,74.9,False,
Victrola VSC-450SB Journey Bluetooth Signature Turntable Vinyl Record Player W/b,$22.49,Pre-Owned,21.86,True,
Dual Cartridge SLED for Dual Turntables TK14 / TK24 for 1219 1229 etc,$14.78,Brand New,0,False,1054
ION iTTUSB Silver USB Turntable Record Player 33 45 RPM Works No Top,$999.00,Pre-Owned,0,True,
ONE DIRECTION 2014 Crosley Cruiser Record Player w/ Power Cord & Needle WORKS,$249.99,Pre-Owned,18.99,False,
4 Pcs Turntable Feet Aluminum HiFi Turntable Isolation Feet Aluminum Stand Sp...,$35.00,Brand New,0,True,
"Victrola Stranger Things WSQK Record Player - New, Open Box",$99.99,Open Box,0,False,
"Brand New High Quality Belt: JVC LA10 L-A10, LA-10 LA11, L-A11, LA-11 Turntable",$8.88,Brand New,1.99,True,68
Crosley X Wicked For Good Elphaba EMERALD Turntable Record Store Day RSD 2025,$105.00,Brand New,10.0,False,
"TECHPLAY IEP8 COMPACT RECORD PLAYER PLATTER MAT 8"" (20cm) ANTI STATIC BLACK FELT",$4.99,Brand New,4.992,False,
"U-Turn Audio Orbit White Turntable Record Player, Belt Drive, 33/45RPM RCA",$159.50,Pre-Owned,0,False,
1byone Stereo Turmble Convert Record to MP3s Turntable Player USB MP3 Black,$50.00,Open Box,20.69,False,
"Red Aluminum 45 RPM Record Adapter for Record Player 7"" Vinyl Turntable",$10.35,Brand New,0,False,
New Tonearm Belt Pioneer PL-L90 PL-630 PL-707 PL-910 PL-L1000 with TRACKING #,$8.75,Brand New,4.95,False,149
Diner Jukebox Tabletop Bluetooth Speaker Chrome Plated Retro Silver - Used,$25.00,Pre-Owned,10.0,False,
10x Turntable Belt Diameter 121/128/150/172/178/181/190/195/203/300 Rubber Belt,$14.87,Brand New,0,False,
"45 RPM Vinyl Record Adapter, 7 Inch Center Hole Insert for Turntables, Red (3)",$2.97,Brand New,4.99,False,33
Victor QL-A70 Auto-Lift Direct Drive Turntable in Good Condition,$750.00,Pre-Owned,150.0,False,
Accutrac+6 3500/1-RVC Turntable Record Player Vintage Multi-Disc Retro,$175.00,Pre-Owned,34.42,False,
⭐️⭐️⭐️⭐️⭐️ Wireless Bluetooth Vinyl Record Player Turntable w/ Built-In Speakers,$44.91,Open Box,0,True,
Crosley Record Player Turntable Cruiser Plus Bluetooth - CR8005F-WS Used,$24.99,Pre-Owned,13.4524,False,
"Fluance IB40 Turntable Isolation Base Anti-Vibration Wood Platform, Bubble Level",$149.98,Brand New,0,False,
Sony PS-LX300USB Turntable Record Player,$30.00,Pre-Owned,25.0,False,
Techni Craft TC 1000 Turntable Cartridge Needs Stylus Japan Technicraft,$15.00,Pre-Owned,4.0024,False,
Vintage Harman Kardon T55C Auto Lift Turntable Rare,$375.00,Pre-Owned,110.44,False,
ION Audio Air LP Turntable Vinyl Record Working Boxed,$23.74,Parts Only,20.0,False,
Vintage Hitachi Turntable Record Player Uni Torque Direct Drive Ps-15  as is,$400.00,Parts Only,126.58,False,
Vintage Pioneer PL-12D Turntable Base Plate,$13.00,Parts Only,9.65,False,
"Discwasher RD1007Z D4+ Record Care System - Fluid, Brush & Storage Bag (Black &",$20.84,Brand New,0,True,
"**NEW** Victrola Journey+ Suitcase Record Player Bluetooth Turntable, Gray Linen",$48.00,Open Box,0,False,
Bluetooth Turntable with Magnetic Stylus USB Recording and Adjustable Tonearm,$140.90,Brand New,0,True,
❅EXCELLENT❅ Record Player w Built-In Speaker ~VIBE SOUND~ USB Turntable ☆SONOMA☆,$38.90,Pre-Owned,0,False,
Audio Technica AT-LP3XBT Automatic Belt Turntable,$379.00,Brand New,0,True,
Electric Turntable 360 Degree Display 7.87in Rotating Stand For Product Photos,$26.79,Brand New,0,True,
Herbie's Way Excellent turntable mat 3mm,$35.00,Pre-Owned,0,False,
Victrola Bluetooth 3-Speed Portable Turntable Blue Stereo Speakers Aux-In,$46.24,Open Box,20.98,False,
Wockoder Woodgrain Turntable Record Player YS-976,$21.00,Pre-Owned,16.31,False,
New 10pcs Turntable Belt Different Specifications Rubber Belt Replace Turntable,$14.92,Brand New,0,True,
5V 1A 2A Charger for Record Player Power Cord Fit for Vinyl Suitcase Turntable P,$13.13,Brand New,0,True,
NEW!! 1 BY ONE Bluetooth Turntable HiFi System 33/45,$135.00,Brand New,20.69,False,
ION iTTUSB Enabled Belt Drive Turntable Digitized Vinyl Tested & Works,$25.00,Pre-Owned,16.31,False,
AT3600 AT3600L Dynamic Turntable Magnetic Cartridge For Audio-Technica W/ Needle,$21.99,Brand New,0,False,254
